"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81"
"Arhgap26",0.014922601034876,0.0394347136385778,-0.0480586248877276,0.00888587138834054,-0.0785798834457086,0.0289570957422318,-0.0469555570553417,-0.0183158778124776,-0.0411632075749752,-0.0317002057557934,0.00602625107148562,0.0378771883886768,-0.0322103859297409,0.0245866832726388,0.00753966209731303,-0.00896457751214517,-0.0475323311647806,0.0477110220967172,0.0346234392116583,0.0305062841975024,-0.0122049318919462,0.0171433852271286,-0.00341922678227931,0.0090304405086118,-0.00223311530666434,0.00830996271780831,0.0577183333503097,-0.0206491593538521,-0.0235142509111397,-0.036410449618401,-0.00302861961043235,0.0186647471568422,0.016275545794476,-0.031101775439184,0.0218852304631739,-0.0300253989683547,0.00343536480385631,0.069735431252807,0.024480442940345,0.0373703331015017,-0.00845565219862564,0.00166546522882329,-0.0392323135412926,0.0512561604137688,0.01025313685699,0.015600565663412,-0.0166613665725649,0.0145270216260885,0.00449267546200079,0.0171571602092217,-0.0173748440266673,-0.00548747391346218,0.0123971017085875,-0.0492846678452671,-0.0216199762221221,-0.018280657996637,-0.000297510531122018,-0.0411841178775968,0.00330735539489505,-0.0663585259919088,-0.00845298112704067,0.0120777381287685,-0.034860381715188,0.0315003250607449,-0.0479452658354058,0.00261507005970955,0.00767883376758302,0.00314240982595646,0.0164626216248629,0.020756805337034,-0.0267855911175052,-0.00397160299691825,0.0242584934819495,-0.0574119315214734,-0.0252051634941516,-0.00391108934544807,-0.00620996000152597,-0.0156418463600888,0.00681009585007212,0.0554334935367096,-0.046986563552105
"Arhgap9",-0.0339497462236216,0.0488891488418555,-0.0096805886279985,0.024158364893469,0.00471138539993237,-0.036995618918086,0.0165543519404913,0.0432136029311418,-0.01726134874489,0.00661125719373899,0.0597675830020573,-0.0176822414098212,0.00329576380602055,0.0231207289785842,-0.0318647033965968,0.0281402597954069,0.00533511871675067,0.0410838882898976,-0.0258985130546725,-0.0415858782153329,0.00525343223287844,-0.00817179963860438,0.0195870913863018,4.57520875028825e-05,0.0551627863077225,-0.0238714655844171,-0.0471977780795576,-0.0758212404825038,-0.0473253534764442,-0.0450099591016191,0.0615826917830753,0.0496639591772115,0.0147061162172495,-0.0168338332360422,-0.0179700818600464,0.0454266014131212,0.0372960567367868,0.0716622143429212,0.0588068165541004,-0.00343227097967605,0.00275683739848266,-0.0135292753423089,-0.0160405763336447,-0.00820685725193501,-0.0182176253947451,-0.0213085429624037,-0.00049934594469199,0.023284488091315,0.0165726206407782,0.0347480784409374,-0.0175600257892784,0.0210545406560532,-0.00290123314351053,-0.00779673213362298,0.00115479746493386,0.00258074122264223,0.00148404968540788,-0.0184803381451163,0.00332514592916349,-0.00518213093286212,-0.0037708062549653,0.00521048454374017,0.0184894747150025,0.0147493117733245,-0.014071723356998,-0.0109870043674197,-0.00929657110145916,0.0043230179500249,0.00627330065588638,0.0337992071488811,-0.00612008403263834,-0.0106240361511435,0.0309595535768011,-0.0049662120982424,-0.0208243608528227,-0.00314486315552636,0.00540104729198788,0.00161298916564089,0.00230059939307298,0.0127031745989151,0.0394328043357008
"Arhgef3",-0.0186386473789555,0.0551926404483512,-0.0167517107886408,-0.0481237632019566,0.0142467903199929,0.0141398829496949,0.0131935832988298,0.021141202679458,-0.0166519413984794,-0.00755990801568656,-0.0704102357898452,-0.0484037389190114,0.0044953380726267,-0.07959166925775,-0.010658843439814,0.00392910353496771,-0.0590316812410934,-0.0110843839304505,0.010711621361873,-0.00717761789034081,-0.0649690244601071,0.0180259734692303,0.00387345855980019,0.0181005913586512,0.00691230131145585,0.0595301221802447,-0.0303058473947684,-0.0186212228157975,0.0369617173277843,-0.0155554314349371,-0.0137822128951957,-0.0313284862699568,-0.0378754237326285,0.00907543764843786,0.0375448646441245,-0.0340863216274103,0.0121710563364042,-0.0328504927779399,0.0163615613175774,0.0522041397863015,-0.0106638457206192,0.0107729589647106,-0.00178181251633566,0.0247820984380508,-0.0180693311958172,-0.00391423800381974,-0.016555110329758,0.000589392760167957,-0.0194992586038348,-0.021942653270747,0.0395063443075911,0.0025760530994344,-0.0287204835774685,-0.0387228832147787,0.0405227876939113,-0.0147509151071222,-0.0017626399449644,0.000979281915728556,0.0342692658339866,-0.00550211009327285,-0.0367905695081955,-0.00981975830048646,-0.014578875903394,-0.0178553754652922,-0.0127518093822326,-0.00908359601123851,-0.0168253658894145,0.00542393108799543,0.0197862638002967,-0.0252264111097071,0.0039045637308536,0.0233374277625182,0.0428464988421909,-0.0169661919589966,0.00112870328552769,-0.011621210971345,-0.0235695719151925,-0.0122318461705966,0.00446291728994409,0.00535454573412915,-0.196276844063254
"Arl4c",-0.0515497282509312,0.0480131066736698,-0.0308068421699935,-0.0293726444499584,-0.0193431804545011,-0.0298336969014391,0.020855350498058,0.0233873772609413,0.0148699146810299,0.0105387079167627,-0.0193196964064831,-0.0251953185755062,-0.0375355199694171,0.000355511418407223,-0.0117260426299062,0.021697190465751,-0.00208769335647994,0.0191372740322463,0.0330455569793262,0.0184878534827699,-0.017009989403376,-0.0155849710419836,0.0649556798753721,0.00548273312236162,-0.00651452876378169,0.00812205765335031,-0.00768985370401581,0.0285680417144535,-0.0397740677200464,0.0134903368949447,-0.0277990713699028,-0.00733609403374178,-0.0136983890964677,-0.0518121793620787,0.0246679430899238,0.0170817144571258,0.0212691219966756,-0.000395954564596791,0.0107101943709779,-0.0481383246829464,-0.0271670593802395,0.00515739038757013,-0.00245058946034428,-0.0198076896060104,-0.00460434933362548,-0.0343093634183105,-0.0180605085707212,-0.0213282259190533,-0.000946923222970934,0.0120256516978361,-0.00670440373160711,-0.0229692453013473,0.0167508460286387,-0.0383886689117332,0.0372837649064782,0.00649093553649193,0.0229242429472279,-0.0123745786211922,0.0230003080134561,-0.00967319513471013,0.0302644547408332,-0.010840764266465,0.0115606332062908,-0.0180745563441556,-0.0273036563722114,-0.0142258269866914,-0.0125863097816055,-0.00712113119537956,0.0128614429527424,0.00239340883806892,-0.00465388992774305,-0.000878796492860391,0.0125463749236639,-0.0146864875725432,-0.00710119395798217,0.00846456799332437,0.00394988026615818,-0.0293285307578651,0.00237457393877678,0.00303401204619576,0.00616713830065094
"Asb6",-0.019925169518632,0.0416508646164311,-0.0497576367406056,-0.00955593188205366,-0.040579926322637,-0.0153588427005949,-0.00851395221926605,-0.0126248875798691,0.0067725992615697,0.000475079517457418,-0.00804352238592966,-0.0453566560637085,0.0437908833655458,0.000454327830709571,0.0317481044897003,-0.0886869749636939,-0.0401437317838869,-0.00135223036627824,-0.0264086471758064,0.0495362361894355,-0.0122160036739192,0.00724672602468486,-0.0246688995866545,0.0358184733285149,-0.0406936918798649,-0.0125243843590613,0.0140732571097821,-0.0378130243610048,0.00212305840891675,-0.0133134980501311,0.0233977736933559,-0.0711489080513154,-0.0118535275392377,0.024723567005858,0.0178436277284619,0.00843577027486496,0.012340144618905,0.000701089183907869,-0.0158659766603867,-0.11728697562379,-0.0463969878782149,0.026751369518796,-0.0122981500511653,0.0807067300031255,-0.00861740831086889,0.00431347499812366,-0.0128045433573262,-0.0107766115306474,0.0448566447897032,-0.0574560992470309,0.0387225726153771,-0.00908113220686565,0.0249186601845999,-0.0741427762759914,-0.0374520084922002,-0.0735693498593552,0.0306828539246077,0.057037910723102,0.00957709887755301,0.0374907486209559,-0.029487348920309,-0.0293564515100556,-0.0159994360276909,0.000967515201151582,0.00444910891632227,-0.067115004734283,-0.0273658506964626,0.108584244427713,-0.0107937733963565,0.0144223503452288,-0.000503234424473631,0.0107530807531397,-0.0268044206581811,-0.046119536162493,0.0221442587526549,0.0458300316894882,-0.0282965194232066,-0.0277239019573192,0.0283003774856412,0.00649988705449565,-0.0590443378130725
"Asl",0.028572731558805,0.0223280063321641,-0.00328030731772337,0.00638812024513579,0.0284429723384945,0.0364051637879711,-0.0203483139523784,0.00770091202054542,0.0245767323157699,0.0012805245377577,-0.0865803282915351,-0.00805976898651843,0.0147418918570788,0.036829110529691,0.0523130292909769,0.0621971925812694,-0.0819919968326167,0.00851007706751046,-0.0496041634577448,0.0296347775039648,-0.0608509374912332,-0.0305992475026003,-0.0523734001032531,0.0613801381378064,-0.0292323664509919,0.0443317477356661,0.0215196076897062,-0.0513397753241263,0.0115074645918005,0.00219188046382495,-0.0288935991640041,0.0491219639902579,-0.028144799402347,0.0550588044103205,-0.0215082757384028,-0.00374161620321363,0.0379109656625528,0.0204517428546933,-0.0309973215135026,0.00693286310963627,0.0587409072957231,0.0135607860674754,-0.0496367893710072,0.0359178972324676,-0.0186817744353553,-0.0142915856541509,0.0488850629965462,0.0543941925132137,-0.00347784659100918,0.0472780133108387,-0.0215010292699328,0.0806194531865544,-0.0181265268657423,-0.0294268016688023,0.0516003066075611,0.0223778979308113,0.0244308345622225,-0.0459380102734691,-0.0729125573435809,0.0562607253420385,-0.0104362642784577,-0.0466038026929704,0.0253327966827666,-0.02289980181713,-0.0493107112659184,0.0617602582085124,0.0172726545498618,-0.0484260493198146,-0.0544525460331462,-0.010584945480196,-0.0274092699352159,0.0351260238170502,0.0546873689285791,0.0465575942150188,-0.0359028305484981,0.0342205052333586,0.0438943363909725,0.0180833135336157,0.0271990219412564,0.0119619055924108,0.0125408187531768
"Atad3a",-0.0167013552042803,0.0062096706319247,0.0466610607112039,-0.0134815419594207,-0.0024249754889826,-0.0216151448699379,0.0737389833017967,-0.0314608349038442,-0.032285584032262,-0.0337004218102338,-0.0399354967363431,-0.0092642477787922,0.0270360493351835,0.0681934834476931,0.025546482714818,-0.0513786806544057,0.0200912932001265,0.0392703748200396,0.00314611666866217,-0.0614775764678892,-0.0403019243228423,0.0695472994746502,-0.0207624781374285,0.00164989058010937,0.00865030551971366,-0.0646011023726566,0.042137024471581,6.80190005300333e-05,0.0198001719292506,0.0315161127873159,-0.0120656742038098,-0.00649170772048334,0.0788191564747427,0.0486181086073534,0.0688292112224518,0.0420779574163928,0.04985516616874,-0.00168882982304381,0.0463639457224726,0.0344038103749881,0.0544450301333992,0.0397989346551122,0.0131761999527532,0.020506939440788,0.0342399677832587,0.0220794650123347,-0.00933900334930118,-0.100091393410519,0.0291352823614611,-0.0207125949829196,-0.0271604838459429,-0.000695493811184402,0.0562236179517341,-0.0278502540885825,-0.032076624301006,0.0613960670730945,-0.0195401619640877,-0.0273907208016597,0.0971705965770382,-0.08611508746577,-0.00508076426303909,-0.00496521424244081,0.0687526182657211,0.0649039751334359,0.057319478504115,-0.0238753103341747,-0.0129560752261706,0.0203844472336602,0.0422385027778886,-0.00147133109867369,0.0384911576005657,-0.0381336077283507,0.0422207714326596,0.0246510519772313,0.0407968625344163,0.029085031793042,-0.0523200472013271,-0.0571337596670927,-0.0461940891027783,-0.0655000885911372,0.0842719210510495
"Atf3",0.0497708843276477,-0.0296675336196912,-0.00243500055702836,-0.0155188896166213,-0.0426717054727912,-0.0916873733275087,0.00651965953679731,0.0124381340931095,0.0207099366948987,0.0263206278908042,-0.0195473460612562,-0.0312654056265498,-0.00138934881099907,0.00996581559631879,0.0300196801898224,-0.0050785882311986,-0.0273078926761779,0.0160019630863144,-0.00322382507535761,-0.000617768447914594,0.00113544908399892,-0.0102632537237333,-0.0475241905725175,-0.0124331167644942,-0.00660297879770641,0.0126165444904579,0.0153937727693195,0.0741651215889042,-0.0182010293026637,-0.0128031043986441,-0.0305997439768448,-0.0187131754677632,0.0227444495269671,-0.0156148722236107,0.00397054374132766,0.0064838823304212,0.0058491055816435,0.0305417572716904,0.0210847736211034,-0.0163125424459008,-0.0052194935907905,0.0115126400601678,-0.0104428903963023,-0.0183135085684509,-0.011065951199299,-0.0100158049719959,0.0213308475837555,-0.0121660948151004,0.0327771285252117,-0.0170018174939262,0.0129739591084234,-0.00775348111692734,-0.0641597770437317,0.106707362859299,-0.0299766753769822,-0.0607019869489232,-0.0690124206771707,-0.00483743150523342,0.009459619313198,0.0717241099379652,0.0312561188027577,0.0243902382738661,0.0445139934742909,-0.0493246669747279,0.0252692353080638,0.0408246647218986,0.020595786805214,0.00751391770914362,0.00673128963543391,-0.0121914060261953,0.0198842477097977,-0.00670782602286719,-0.0798090153872888,0.00401700106209356,-0.0480713271635934,-0.0121533105290036,-0.0689101608366654,-0.0702771143558212,0.0188432755334654,0.0353570480872963,-0.0539554130869103
"Atf6",0.0405218817019192,-0.00136403161620309,-0.0394124523146595,0.0420229999475327,-0.0585733624225038,0.0656744755044642,-0.0363464900782554,0.0324257211733686,0.0026453102529659,-0.0280622853652408,-0.00697335676186163,0.0452810552573815,-0.0135333485361197,-0.0303446955229598,0.0481419383586743,-0.00845190825385354,0.00687325059567316,0.00595454439025491,0.0169427886298508,0.041627839821435,0.0320888052376439,0.00932025801308162,-0.0296324620075681,-0.000170184318286848,0.0101402236987859,-0.01863091378126,0.00432401246628437,0.0562416777999287,0.0253707149993932,-0.0464912809533981,0.00759495123294738,0.00437188426115779,0.0383399816977901,-0.0402601025696553,0.0313913798324281,-0.00519953468734729,-0.0342706116051074,0.0321297359606478,-0.00925508443771046,-0.013083429808701,-0.00302401288404144,0.0287033309466624,0.0384344951389535,-0.0299541706768729,0.0304712454158474,0.050606657683448,-0.00209328961839049,0.020495794013637,0.04483462055335,-0.0173104011691161,0.000847543647286498,-0.0542551474351115,-0.0332310973821693,0.00593068946203833,0.0249503623344302,0.00169841559068848,-0.0183142417310633,-0.0332399755562507,0.0224733273246901,0.00334009101301537,0.030504349468502,0.0276028876287505,-0.046356709306349,0.0224309439451536,0.0357037139864591,-0.0333017203487471,-0.0347351682014654,-0.00854993954555783,-0.00887434676893461,0.0534450957775098,0.0215988932301399,0.00680444539421027,-0.0571553503437579,-0.0386718662471576,-0.0168614220488057,0.0496489569697799,0.0453785884490336,-0.0766342968121372,0.0173445678027444,-0.0388148980049659,0.0504365101667784
"Atg2a",0.00432311031447544,0.0256287927754953,0.012922363486534,-0.0351848331207854,-0.0159738356420047,-0.0385947090099306,0.0263933844683325,-0.0098984520269698,-0.0414509651086056,-0.0244535930623399,-0.00603498160327559,-0.0105938781839973,-0.0262116021420123,-0.0495985214254189,-0.0569158137873236,0.0302385417300338,-0.0355091062801948,-0.00794740408829327,0.0337967626240145,0.106072226328625,0.0389516480387797,0.0192542022639203,-0.02037234236089,-0.0566659210425984,-0.0682997138157228,0.00709511595506535,-0.038931738535595,0.0343816944992587,0.0109845313667946,0.053620402559243,0.00811175227188387,0.137229935666379,-0.0232916208297115,0.0263674320895429,-0.00885051112958471,0.0249993746727103,0.0450679347562022,0.0125667041941161,0.00512353177071933,0.0446287098058668,0.0481388253881229,0.0183031584287585,-0.0403246762792258,-0.049417828057925,-0.0159582478313835,0.00951480267820753,-0.058860023970484,-0.015562131015324,0.0415875307121376,0.032655912043366,0.109855355112275,-0.0017740307116943,-0.081409972079758,0.00207219161594815,-0.0465442238272828,0.0339844617774065,0.0140911337328125,-0.0214937103676214,-0.067470743079416,0.0230856874877845,-0.0284402229615868,-0.00454923985726746,-0.0409706209267771,-0.0679669840065456,0.0102088691348001,-0.0490637617798429,-0.0090179994518056,0.0565725029935633,0.0596086920631163,-0.00309007166262549,0.0285405474581183,0.0776507174535827,-0.0745416647921253,0.0488397750925987,-0.0365999285708381,0.058093399799878,-0.00283543580743376,-0.0964903411713494,-0.0531614851220929,0.137175122171986,-0.00930626220798774
"Atg4b",0.00244217551060231,0.0529670961138276,0.0437102994441393,-0.0158897620032705,0.0086229485714878,-0.00324379186201356,0.0248619554367477,-0.0123072640665673,-0.0668271897662144,-0.0404318773454196,0.0239066631430306,0.0459955760775467,-0.025877705729944,0.0473500574491983,0.0241016753660288,0.0413013597246478,-0.00580429569029684,-0.064184829783404,0.0190151188853951,0.00889697640603843,0.0551341396062489,0.0286501579861718,0.0293210120819439,0.0279141096232888,0.00255880547742145,-0.0219511914849381,-0.0189011588465581,-0.0474412393420897,0.0316531228571129,0.00251057754473878,-0.000729619228918575,-0.0242442018849596,0.0101935061014037,0.00640088107898654,-0.0389812452805462,-0.0441744565007584,0.0246182493197972,0.0255473546346511,-0.0321738012620296,-0.02462929769525,-0.0265902697824292,0.0538104237193646,-0.013615889519603,-0.0272750480173593,-0.0478787984220072,0.0265452189978583,-0.0642353523981394,-0.0369299560362265,0.00118163644492994,0.0196927702387553,0.0459348101338434,0.0105022265061179,-0.0419364938103491,-0.0879875924423487,-0.0340884338039309,-0.0624007318615844,0.0601037411168231,-0.00724467816182229,-0.106027941874951,0.0980190869204918,-0.00369877609825419,0.0396575718520427,-0.0574879479374921,-0.0554675096215031,-0.0381796282647383,0.0327676617078749,0.0580371147581388,-0.0613143522622017,-0.0627357503364809,-0.0366675894012443,0.000181026699396397,0.0668681444858513,-0.0507605874945388,0.0121548114755546,-0.0430060672434772,0.0431737737815883,-0.0938268167025279,0.00200606498026462,0.0601694384143694,0.0580472921235313,-0.0638331094430832
"Atox1",0.0498215464420666,0.021089893156886,-0.00555359764902349,-0.00721954284534779,0.0576853803815315,0.0124120868415357,-0.00704121259839534,-0.0411097641603821,-0.0303072242449215,0.0159854208889757,-0.00995405125840495,0.00246691275775553,0.00704059288851774,-0.0146445517873095,-0.0278696252451477,0.0318619044290564,-0.033032197488111,0.0260030222061234,-0.0652801891464476,0.0151098651813442,0.0207204233235763,0.0509314443194509,-0.0287103444029692,-0.000265536451284483,0.0253044987603094,-0.0311360947459801,-0.0374284735108805,-0.00253086020120786,-0.064645917843194,0.0223809519829977,0.0152096688980483,0.109487007366051,-0.0579427217724215,0.0198158857479301,0.00659853312184934,0.00316426675574038,0.0155503211467513,-0.00776774043579241,-0.00805962673077183,-0.00369790251365052,0.00895247632521156,0.0436119973007934,0.00284087153120838,0.00166705987778414,-0.0053625039758425,-0.0441773946853049,-0.0339989821665332,0.0148021212181461,0.0172387309895664,-0.0206864249014568,0.0320489959675627,-0.0602216767813495,0.0490588056044565,-0.0224031389995263,0.015109220964746,0.0253463969730733,0.00044050620604009,0.0168316246217415,0.0313539330163672,-0.0103183903574693,0.0128350382045672,0.062486304617056,0.0221556084040847,-0.00490189117790557,0.00558582209299946,-0.0120716579568665,-0.00226424302050497,0.0223640381316111,-0.0408736480450322,0.0337812412116954,-0.0066513682332095,-0.000199235280794955,-0.0218477614309923,-0.0577362671401721,-0.00190518756396112,-0.0203147405476654,-0.035912926689939,0.0120758615650929,0.0332074169477466,-0.00735990465003862,0.111690726502671
